Area_Name,Year,complaints_received,complaints_cases_registered,disciplinary_actions,dismissals,convictions_police,false_complaints,dept_enquiries,mag_enquiries,rape_victims_total,rape_upto_10,rape_10_14,rape_14_18,rape_18_30,rape_30_50,rape_above_50,property_stolen_value,property_recovered_value,murder_total,murder_above_50,auto_theft_stolen,auto_theft_recovered,fraud_1_10cr,fraud_10_25cr,fraud_25_50cr,fraud_50_100cr,fraud_above_100cr,trial_total,trial_confession,trial_regular,housing_available,sanctioned_strength,women_cases_reported,women_chargesheeted,women_convicted,women_acquitted,women_pending_investigation,women_pending_trial,women_false_cases,women_arrests_persons,women_arrests_convicted,women_arrests_chargesheeted,fraud_total,rape_below_18,custodial_deaths_total,property_recovery_rate,violent_crime_index,property_crime_index,accountability_score,judicial_backlog_score,women_safety_score,housing_gap,total_crime_proxy,crime_yoy_pct,crime_3yr_avg,rape_minor_pct,complaint_registration_ratio
Madhya Pradesh,2006,22224,819,308,43,2,17197,4787,348,5800,46,192,1420,2804,1324,14,2225106102,647516340,4660.0,724.0,15302.0,4354.0,0.0,0.0,0.0,0.0,0.0,26071.0,0.0,26071.0,1366.0,9955.0,28694,27848,7393,19523,1844,97245,261,47324,12073,47209,0.0,1658,0,29.100470284000867,10460.0,15302.0,437,0,68625,8589.0,76680.0,5.56,71301.0,28.59,27.14
Madhya Pradesh,2007,18526,4562,281,10,2,12328,3216,5,6020,128,574,1384,2798,1050,86,1919149682,849401300,4630.0,562.0,17644.0,4594.0,0.0,0.0,0.0,0.0,0.0,25155.0,0.0,25155.0,1294.0,10016.0,30766,29995,7454,20787,1822,99807,241,51735,13791,51733,0.0,2086,0,44.25925231193092,10650.0,17644.0,311,0,75047,8722.0,77586.0,1.18,75635.33,34.65,4.06
Madhya Pradesh,2008,18315,23,294,18,1,14306,4038,1,5874,138,454,1192,3096,954,40,2181538682,668111834,4702.0,624.0,22058.0,4654.0,0.0,0.0,0.0,0.0,0.0,27144.0,0.0,27144.0,0.0,10015.0,14960,14402,4905,15231,1104,48806,94,26030,10867,25967,0.0,1784,0,30.625715670899112,10576.0,22058.0,348,0,36085,10015.0,65909.0,-15.05,73391.67,30.37,100.0
Madhya Pradesh,2009,15903,4014,579,10,0,11261,4223,410,5996,152,582,1408,2810,1022,22,2202635118,863731842,4804.0,668.0,21910.0,4906.0,26.0,0.0,0.0,0.0,0.0,23491.0,0.0,23491.0,0.0,10015.0,31638,31666,7302,21704,1595,100835,149,55837,12830,55701,26.0,2142,0,39.2135690083917,10800.0,21936.0,609,0,80173,10015.0,80277.0,21.8,74590.67,35.72,3.96
Madhya Pradesh,2010,13620,30,805,25,1,12792,3545,158,6272,106,608,1652,2728,1154,24,16531578244,14940022726,4882.0,608.0,24120.0,5554.0,2.0,0.0,1.0,0.0,0.0,29556.0,0.0,29556.0,1231.0,12049.0,32957,32087,8321,22941,1843,102276,158,55385,15004,55436,3.0,2366,0,90.37263415198944,11154.0,24123.0,880,0,80021,10818.0,81854.0,1.96,76013.33,37.72,100.0
Maharashtra,2001,5001,464,7920,178,7,2899,2327,21,2604,178,304,838,1006,270,8,8002338632,1713394130,5900.0,594.0,17774.0,5884.0,12.0,1.0,0.0,0.0,1.0,19728.0,465.0,19263.0,10565.0,25917.0,27057,24243,1262,22788,3889,167583,385,60167,2509,60854,14.0,1320,0,21.4111675198101,8504.0,17788.0,8454,0,85962,15352.0,58350.0,0.0,58350.0,50.69,10.78
Maharashtra,2002,3859,323,1436,83,10,2620,1302,24,2704,126,260,638,1386,280,14,19633152984,2601446940,5982.0,706.0,18260.0,5720.0,46.0,10.0,4.0,0.0,2.0,23223.0,240.0,22983.0,10893.0,25939.0,24570,21353,1324,25389,4278,166774,389,58663,2565,59847,62.0,1024,0,13.250275908918166,8686.0,18322.0,1685,0,81909,15046.0,55437.0,-4.99,56893.5,37.87,11.95
Maharashtra,2003,4555,488,545,45,8,3363,1439,32,2552,158,232,834,1082,238,8,7749119030,1498906148,5902.0,748.0,18542.0,5504.0,27.0,5.0,1.0,0.0,0.0,23258.0,437.0,22821.0,0.0,25939.0,24537,21243,1375,22909,4593,168939,277,57619,2370,56368,33.0,1224,0,19.342923269046757,8454.0,18575.0,680,0,80781,25939.0,56121.0,1.23,56636.0,47.96,9.33
Maharashtra,2004,4956,412,318,34,1,3661,698,27,2784,170,266,838,1254,246,10,10412190506,1621248002,5554.0,582.0,22614.0,7242.0,26.0,2.0,2.0,2.0,1.0,22144.0,114.0,22030.0,0.0,26143.0,26291,22543,1279,22282,5307,173000,336,59643,2314,58903,33.0,1274,0,15.570671714715168,8338.0,22647.0,420,0,84655,26143.0,62232.0,10.89,57930.0,45.76,12.03
Maharashtra,2005,4401,434,330,63,13,3216,546,8,3098,170,264,842,1470,348,4,12945636818,1771027418,5490.0,584.0,24426.0,6064.0,37.0,3.0,2.0,1.0,1.0,22394.0,93.0,22301.0,0.0,26143.0,28875,24973,1219,23006,5970,179425,359,67180,1831,65625,44.0,1276,0,13.680496702468206,8588.0,24470.0,519,0,94836,26143.0,66334.0,6.59,61562.33,41.19,10.14
Maharashtra,2006,5159,417,372,50,3,3805,968,10,3012,166,254,890,1414,280,8,14494985388,2077256260,5922.0,734.0,25628.0,7514.0,40.0,3.0,4.0,0.0,0.0,20218.0,50.0,20168.0,0.0,27651.0,30919,25698,1159,21122,7583,188630,635,70534,2086,66725,47.0,1310,0,14.330861359265,8934.0,25675.0,522,0,100294,27651.0,70687.0,6.56,66417.67,43.49,12.37
Maharashtra,2007,3838,354,172,6,9,2680,1170,0,2914,198,250,786,1318,336,26,20448979568,2924109034,5586.0,696.0,27820.0,7190.0,59.0,7.0,0.0,0.0,1.0,19145.0,54.0,19091.0,0.0,31334.0,32111,26664,1160,21344,9014,198852,812,70672,2087,67866,67.0,1234,0,14.299535212876105,8500.0,27887.0,190,0,101623,31334.0,72336.0,2.33,69785.67,42.35,10.84
Maharashtra,2008,3928,373,203,25,6,3011,633,0,3134,236,270,882,1414,322,10,30938688792,2689769668,5952.0,670.0,33818.0,6668.0,72.0,1.0,0.0,0.0,0.0,25082.0,81.0,25001.0,0.0,31932.0,18362,14391,636,15578,4515,102909,365,36822,1075,35630,73.0,1388,0,8.693870920268314,9086.0,33891.0,278,0,54548,31932.0,65267.0,-9.77,69430.0,44.29,10.53
Maharashtra,2009,3982,323,242,15,0,2909,908,34,2986,262,242,726,1426,314,16,25227516346,2705874214,5424.0,640.0,36472.0,9230.0,78.0,5.0,4.0,2.0,1.0,20017.0,30.0,19987.0,0.0,33134.0,32721,28407,1177,22599,9734,218610,755,80559,2022,77866,90.0,1230,0,10.725884295895169,8410.0,36562.0,287,0,112103,33134.0,81675.0,25.14,73092.67,41.19,12.33
Maharashtra,2010,4906,413,275,36,2,3713,370,19,3222,216,268,1030,1350,336,22,47552509050,4675655792,5674.0,644.0,37210.0,9282.0,88.0,11.0,3.0,0.0,2.0,24218.0,111.0,24107.0,0.0,34755.0,34100,28954,1056,25736,10650,226394,650,79627,1973,77315,104.0,1514,0,9.832616375896572,8896.0,37314.0,383,0,112671,34755.0,85216.0,4.34,77386.0,46.99,11.88
Manipur,2001,0,0,0,0,0,0,0,0,40,6,2,8,18,4,2,62034620,7317112,466.0,22.0,142.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,1544.0,223,16,9,7896,224,140,7,193,2,23,0.0,16,0,11.795207256851096,506.0,142.0,0,0,407,1544.0,871.0,0.0,871.0,40.0,0.0
Manipur,2002,0,0,0,1,2,0,2,0,28,0,0,0,28,0,0,46413864,3628510,444.0,12.0,238.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,1544.0,334,30,8,7890,260,162,6,293,31,49,0.0,0,0,7.817728771730792,472.0,238.0,3,0,619,1544.0,1044.0,19.86,957.5,0.0,0.0
Manipur,2003,2,2,0,0,0,0,2,0,36,0,0,14,20,0,2,34380934,4646928,370.0,18.0,248.0,22.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,1681.0,274,14,4,7896,342,166,0,300,6,14,0.0,14,0,13.51600279387407,406.0,248.0,0,0,570,1681.0,930.0,-10.92,948.33,38.89,1.0
Manipur,2004,0,1,1,0,0,0,0,0,62,8,0,4,40,10,0,80427980,10901566,386.0,20.0,218.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,4.0,1679.0,268,12,0,7898,472,170,0,264,0,12,0.0,12,0,13.55444460994793,448.0,218.0,1,0,532,1675.0,934.0,0.43,969.33,19.35,0.0
Manipur,2005,4,4,8,0,0,0,3,0,50,6,2,0,28,14,0,231028726,1772220,590.0,12.0,184.0,14.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,4.0,1770.0,279,22,0,7898,558,184,1,252,0,22,1.0,8,0,0.7670994125639597,640.0,185.0,8,0,531,1766.0,1108.0,18.63,990.67,16.0,1.0
Manipur,2006,2,0,2,0,0,0,2,0,84,12,8,18,34,12,0,110929194,2786010,476.0,34.0,238.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,7.0,1781.0,342,6,6,7892,688,180,0,208,4,6,0.0,38,0,2.5115209977997317,560.0,238.0,2,0,544,1774.0,1142.0,3.07,1061.33,45.24,0.0
Manipur,2007,0,0,0,0,0,0,0,0,40,4,4,0,28,4,0,228787634,2251820,590.0,20.0,314.0,18.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,7.0,2058.0,376,6,2,7904,886,168,0,266,2,6,0.0,8,0,0.9842402583699082,630.0,314.0,0,0,640,2051.0,1320.0,15.59,1190.0,20.0,0.0
Manipur,2008,1,1,1,0,0,0,1,0,76,18,16,16,24,2,0,214531548,3976500,536.0,24.0,594.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,7.0,2521.0,211,6,0,7890,597,90,0,147,0,6,0.0,50,0,1.853573535953789,612.0,594.0,1,0,358,2514.0,1418.0,7.42,1293.33,65.79,1.0
Manipur,2009,1,1,1,0,0,0,1,0,62,10,10,4,18,18,2,238390662,96091140,348.0,36.0,640.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,7.0,3317.0,388,16,0,7890,1442,196,0,366,0,20,0.0,24,0,40.30826509471248,410.0,640.0,1,0,754,3310.0,1439.0,1.48,1392.33,38.71,1.0
Manipur,2010,0,0,0,0,0,0,0,0,68,2,4,16,40,6,0,184849936,3457520,202.0,18.0,572.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,43.0,3618.0,380,12,2,7898,1678,198,0,282,2,14,0.0,22,0,1.8704469554157703,270.0,572.0,0,0,660,3575.0,1222.0,-15.08,1359.67,32.35,0.0
Meghalaya,2001,6,6,28,2,0,0,4,0,52,6,4,8,28,6,0,27737600,7325424,338.0,2.0,114.0,34.0,0.0,0.0,0.0,0.0,0.0,199.0,43.0,156.0,509.0,1408.0,134,96,4,7934,215,833,0,108,4,104,0.0,18,0,26.40972542685741,390.0,114.0,34,0,238,899.0,644.0,0.0,644.0,34.62,1.0
Meghalaya,2002,2,2,1,0,0,0,2,0,76,6,18,44,8,0,0,35977384,10190972,368.0,8.0,116.0,24.0,0.0,0.0,0.0,0.0,0.0,187.0,16.0,171.0,521.0,1440.0,144,79,10,7909,252,878,0,160,8,115,0.0,68,0,28.326050610016555,444.0,116.0,1,0,294,919.0,706.0,9.63,675.0,89.47,1.0
Meghalaya,2003,5,5,8,1,0,0,5,0,80,8,10,30,28,2,2,537042912,5075698,350.0,8.0,216.0,34.0,3.0,0.0,0.0,0.0,0.0,117.0,8.0,109.0,410.0,1331.0,138,72,10,7912,293,917,0,163,6,46,3.0,48,0,0.94511963319609,430.0,219.0,11,0,291,921.0,792.0,12.18,714.0,60.0,1.0
Meghalaya,2004,6,6,9,3,0,0,1,5,108,6,16,18,68,0,0,255182312,28916328,314.0,2.0,280.0,76.0,0.0,0.0,0.0,0.0,0.0,149.0,2.0,147.0,410.0,1226.0,227,87,8,7910,406,972,0,192,8,100,0.0,40,0,11.331634929304975,422.0,280.0,18,0,411,816.0,935.0,18.06,811.0,37.04,1.0
Meghalaya,2005,33,6,81,9,0,0,27,6,126,18,20,64,16,8,0,73467358,13533724,276.0,12.0,238.0,40.0,0.0,0.0,0.0,0.0,0.0,177.0,10.0,167.0,384.0,1272.0,262,124,8,7912,493,1063,2,212,8,106,0.0,102,0,18.42141104352766,402.0,238.0,108,0,466,888.0,935.0,0.0,887.33,80.95,5.5
Meghalaya,2006,2,4,13,9,0,0,2,0,148,28,22,46,46,6,0,92707332,13013718,314.0,6.0,270.0,40.0,0.0,0.0,0.0,0.0,0.0,356.0,22.0,334.0,359.0,1272.0,352,176,14,7943,560,1169,2,314,20,202,0.0,96,0,14.037420470691576,462.0,270.0,40,0,652,913.0,1086.0,16.15,985.33,64.86,0.5
Meghalaya,2007,16,16,91,5,0,0,12,0,186,48,24,38,72,4,0,66699380,16740714,228.0,18.0,186.0,18.0,0.0,0.0,0.0,0.0,0.0,185.0,14.0,171.0,407.0,1320.0,343,133,32,7918,724,1239,2,259,60,141,0.0,110,0,25.098755040901427,414.0,186.0,106,0,570,913.0,959.0,-11.69,993.33,59.14,1.0
Meghalaya,2008,6,6,0,0,0,0,6,0,176,12,34,28,94,8,0,159704640,16699942,252.0,18.0,264.0,54.0,0.0,0.0,0.0,0.0,0.0,255.0,20.0,235.0,635.0,1344.0,206,74,25,7924,467,631,0,147,24,89,0.0,74,0,10.456766941774516,428.0,264.0,0,0,328,709.0,904.0,-5.74,983.0,42.05,1.0
Meghalaya,2009,3,3,0,0,0,0,0,3,224,38,46,38,82,14,6,107257020,19158860,256.0,16.0,360.0,54.0,0.0,0.0,0.0,0.0,0.0,293.0,6.0,287.0,916.0,1344.0,475,261,24,7978,1020,1412,0,356,24,380,0.0,122,0,17.86256974135586,480.0,360.0,0,0,807,428.0,1318.0,45.8,1060.33,54.46,1.0
Meghalaya,2010,2,5,4,3,0,0,2,0,302,66,68,52,82,34,0,122707268,20510528,274.0,20.0,304.0,84.0,0.0,0.0,0.0,0.0,0.0,167.0,4.0,163.0,764.0,1292.0,522,266,14,7936,1239,1599,2,444,16,256,0.0,186,0,16.71500664492017,576.0,304.0,13,0,952,528.0,1404.0,6.53,1208.67,61.59,0.4
Mizoram,2001,7,9,43,3,0,0,1,0,104,0,0,60,28,16,0,37714904,20077244,62.0,4.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,217.0,34.0,183.0,51.0,952.0,252,210,174,7928,70,300,4,265,214,287,0.0,60,0,53.2342439476977,166.0,40.0,52,0,343,901.0,465.0,0.0,465.0,57.69,0.78
Mizoram,2002,6,5,26,2,0,0,1,5,152,0,2,2,104,26,18,65623748,18442070,58.0,4.0,62.0,60.0,0.0,0.0,0.0,0.0,0.0,133.0,43.0,90.0,0.0,652.0,308,190,96,7918,144,272,0,301,176,309,0.0,4,0,28.1027380514749,210.0,62.0,32,0,513,652.0,586.0,26.02,525.5,2.63,1.2
Mizoram,2003,3,4,1,0,1,0,0,2,108,2,6,12,44,44,0,37906124,23648790,92.0,2.0,112.0,108.0,0.0,0.0,0.0,0.0,0.0,175.0,99.0,76.0,0.0,1003.0,294,320,134,7912,52,536,0,345,399,287,0.0,20,0,62.38778198477903,200.0,112.0,1,0,505,1003.0,609.0,3.92,553.33,18.52,0.75
Mizoram,2004,2,2,26,1,0,0,0,1,40,0,0,0,24,16,0,2708980,1760400,70.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,89.0,497.0,0.0,1003.0,177,155,363,7971,52,243,1,154,15,113,0.0,0,0,64.98386846709832,110.0,0.0,29,0,0,1003.0,289.0,-52.55,494.67,0.0,1.0
Mizoram,2005,0,0,0,0,0,0,0,0,74,0,0,60,14,0,0,37633272,24479412,70.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,34.0,140.0,0.0,1360.0,190,177,57,7912,60,319,1,170,335,139,0.0,60,0,65.04725924442604,144.0,0.0,0,0,303,1360.0,334.0,15.57,410.67,81.08,0.0
Mizoram,2006,8,7,11,0,3,0,0,1,144,14,38,18,64,10,0,102226068,21654944,50.0,0.0,136.0,98.0,1.0,0.0,0.0,0.0,0.0,492.0,0.0,492.0,7.0,1420.0,251,256,417,7914,34,130,1,276,256,278,1.0,70,0,21.18338739195173,194.0,137.0,11,0,110,1413.0,590.0,76.65,404.33,48.61,1.14
Mizoram,2007,0,0,5,0,0,0,0,0,166,46,46,36,20,14,4,115685542,58554848,86.0,4.0,140.0,82.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,290.0,84.0,1494.0,302,284,168,7910,36,226,0,304,190,326,0.0,128,0,50.615528083881046,252.0,140.0,5,0,438,1410.0,694.0,17.63,539.33,77.11,0.0
Mizoram,2008,0,0,0,0,0,0,0,0,154,18,8,10,98,20,0,58735498,42031864,70.0,0.0,86.0,68.0,60.0,0.0,0.0,0.0,0.0,355.0,95.0,260.0,0.0,1555.0,161,146,125,7905,31,119,0,176,134,158,60.0,36,0,71.5612626626576,224.0,146.0,0,0,212,1555.0,531.0,-23.49,605.0,23.38,0.0
Mizoram,2009,12,12,4,2,1,0,9,3,166,10,6,6,84,60,0,303220368,84242774,62.0,0.0,154.0,118.0,0.0,0.0,0.0,0.0,0.0,300.0,260.0,40.0,0.0,1639.0,300,320,233,7922,35,294,1,329,245,470,0.0,22,0,27.7826897169388,228.0,154.0,10,0,396,1639.0,694.0,30.7,639.67,13.25,1.0
Mizoram,2010,3,2,1,0,0,0,3,0,184,20,34,30,58,34,8,99590638,50235932,96.0,18.0,138.0,104.0,0.0,0.0,0.0,0.0,0.0,376.0,56.0,320.0,0.0,1590.0,340,341,317,7910,34,299,1,388,499,419,0.0,84,0,50.4424241162106,280.0,138.0,1,0,411,1590.0,761.0,9.65,662.0,45.65,1.5
Nagaland,2001,99,76,8,0,0,1,1,0,34,0,0,16,12,6,0,162032154,13611676,218.0,6.0,238.0,60.0,17.0,0.0,0.0,0.0,0.0,97.0,52.0,45.0,62.0,712.0,60,31,7,7894,78,189,1,75,13,31,17.0,16,0,8.400601771917444,252.0,255.0,8,0,128,650.0,666.0,0.0,666.0,47.06,1.3
Nagaland,2002,13,6,2,0,1,0,3,0,34,4,2,6,22,0,0,55288882,11505550,216.0,2.0,322.0,52.0,9.0,0.0,0.0,0.0,0.0,104.0,14.0,90.0,32.0,749.0,49,37,16,7890,83,209,0,74,32,44,9.0,12,0,20.809880004446462,250.0,331.0,2,0,107,717.0,643.0,-3.45,654.5,35.29,2.17
Nagaland,2003,6,4,4,0,0,0,2,0,28,0,0,0,28,0,0,19333234,8064574,182.0,0.0,450.0,116.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,73.0,756.0,52,32,18,7894,88,214,0,59,30,42,0.0,0,0,41.7135281143341,210.0,450.0,4,0,93,683.0,718.0,11.66,675.67,0.0,1.5
Nagaland,2004,11,10,7,0,1,0,1,0,36,2,0,0,34,0,0,23980892,4983050,146.0,0.0,244.0,50.0,2.0,0.0,0.0,0.0,0.0,845.0,48.0,797.0,228.0,748.0,59,96,150,7890,38,162,7,60,182,138,2.0,2,0,20.77925208119865,182.0,246.0,7,0,0,520.0,498.0,-30.64,619.67,5.56,1.1
Nagaland,2005,8,4,2,2,1,0,2,0,34,6,0,0,24,4,0,48060666,20076810,182.0,10.0,496.0,112.0,6.0,9.0,2.0,0.0,0.0,1458.0,0.0,1458.0,89.0,762.0,71,54,68,7953,20,84,0,69,95,76,17.0,6,0,41.77389052411384,216.0,513.0,8,0,72,673.0,808.0,62.25,674.67,17.65,2.0
Nagaland,2006,11,7,10,0,0,0,10,0,46,12,2,8,22,2,0,357543944,20961654,246.0,4.0,310.0,150.0,25.0,0.0,0.0,0.0,0.0,255.0,132.0,123.0,102.0,768.0,81,65,45,7892,32,98,7,109,65,89,25.0,22,0,5.862679078127527,292.0,335.0,10,0,145,666.0,719.0,-11.01,675.0,47.83,1.57
Nagaland,2007,3,3,0,0,0,0,3,0,26,0,0,6,12,8,0,103762684,26595940,236.0,6.0,466.0,70.0,31.0,0.0,0.0,0.0,0.0,319.0,0.0,319.0,738.0,781.0,64,47,71,7894,39,70,5,96,95,77,31.0,6,0,25.631507373113056,262.0,497.0,0,0,89,43.0,826.0,14.88,784.33,23.08,1.0
Nagaland,2008,7,3,0,1,0,0,6,1,38,0,0,0,38,0,0,839454684,7486372,294.0,6.0,502.0,34.0,0.0,0.0,0.0,0.0,0.0,281.0,53.0,228.0,885.0,795.0,48,35,23,7894,20,43,1,58,25,39,0.0,0,0,0.8918137146281025,332.0,502.0,3,0,83,0.0,889.0,7.63,811.33,0.0,2.33
Nagaland,2009,9,6,5,0,0,0,11,0,44,0,0,0,34,10,0,1472009388,42952050,98.0,2.0,432.0,72.0,39.0,0.0,0.0,0.0,0.0,269.0,66.0,203.0,199.0,795.0,91,93,47,7894,29,127,5,120,90,107,39.0,0,0,2.91791956968144,142.0,471.0,5,0,164,596.0,713.0,-19.8,809.33,0.0,1.5
Nagaland,2010,8,7,2,0,1,0,2,0,32,2,2,4,12,12,0,747822482,71673620,94.0,20.0,554.0,68.0,24.0,0.0,0.0,0.0,0.0,375.0,86.0,289.0,205.0,795.0,82,75,62,7922,24,106,4,117,35,96,24.0,8,0,9.584309341478182,126.0,578.0,2,0,137,590.0,794.0,11.36,798.67,25.0,1.14
Odisha,2001,81,72,191,11,1,9,10,5,1580,16,18,594,804,148,0,441483744,105055702,2010.0,144.0,2022.0,688.0,0.0,0.0,0.0,0.0,0.0,10548.0,0.0,10548.0,471.0,6464.0,10311,9668,976,13499,3146,29811,385,14289,1527,13999,0.0,628,0,23.79605215996356,3590.0,2022.0,224,0,23624,5993.0,16004.0,0.0,16004.0,39.75,1.12
Odisha,2002,85,53,164,4,0,4,30,3,1382,24,18,0,1228,112,0,425202968,152179888,2296.0,146.0,2056.0,716.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,9200.0,471.0,6477.0,9182,8146,802,12510,3316,32495,491,14005,1468,13724,0.0,42,0,35.78994020568549,3678.0,2056.0,176,0,22385,6006.0,15001.0,-6.27,15502.5,3.04,1.6
Odisha,2003,107,85,272,16,0,14,34,1,1450,10,36,64,1172,166,2,374880430,146128208,2204.0,172.0,2152.0,694.0,0.0,0.0,0.0,0.0,0.0,11721.0,0.0,11721.0,471.0,6502.0,9544,9437,994,12805,2397,36029,627,14815,1740,14894,0.0,110,0,38.97995102064944,3654.0,2152.0,320,0,23365,6031.0,15457.0,3.04,15487.33,7.59,1.26
Odisha,2004,68,81,255,6,0,2,5,7,1540,54,4,4,1232,246,0,457087078,174205324,2274.0,126.0,2808.0,748.0,0.0,0.0,0.0,0.0,0.0,11965.0,0.0,11965.0,28.0,6634.0,9996,8911,922,13792,2691,38062,503,15008,1597,14659,0.0,62,0,38.11206494006378,3814.0,2808.0,273,0,24082,6606.0,16686.0,7.95,15714.67,4.03,0.84
Odisha,2005,53,55,260,7,0,4,6,21,1598,36,0,20,1272,264,6,606787320,241859338,2266.0,174.0,3252.0,872.0,0.0,0.0,0.0,0.0,0.0,9858.0,154.0,9704.0,28.0,6644.0,12090,9680,718,12789,4192,42099,657,17882,1298,17622,0.0,56,0,39.85899672392627,3864.0,3252.0,281,0,29254,6616.0,19259.0,15.42,17134.0,3.5,0.96
Odisha,2006,2482,2481,237,11,0,2,44,17,1970,46,102,54,1460,304,4,820529360,273778450,2334.0,108.0,3142.0,1112.0,0.0,0.0,0.0,0.0,0.0,9411.0,2.0,9409.0,0.0,7302.0,12290,10768,1020,13104,4734,46637,656,19492,1834,18963,0.0,202,0,33.366076017072686,4304.0,3142.0,270,0,30762,7302.0,22218.0,15.36,19387.67,10.25,1.0
Odisha,2007,51,45,232,9,0,1,8,14,1878,18,82,84,1318,376,0,971844958,251958444,2470.0,88.0,3466.0,916.0,0.0,0.0,0.0,0.0,0.0,8095.0,0.0,8095.0,0.0,7756.0,13207,11049,1028,12676,6006,51884,516,19208,2543,18271,0.0,184,0,25.92578599353088,4348.0,3466.0,259,0,31387,7756.0,21072.0,-5.16,20849.67,9.8,1.13
Odisha,2008,64,41,264,2,0,0,29,5,2226,34,54,48,1290,776,24,1120735944,350531782,2500.0,196.0,3950.0,1298.0,0.0,0.0,0.0,0.0,0.0,9948.0,0.0,9948.0,0.0,10016.0,7089,5387,541,10821,3661,26668,274,8649,1000,8602,0.0,136,0,31.276928689279192,4726.0,3950.0,270,0,15197,10016.0,15829.0,-24.88,19706.33,6.11,1.56
Odisha,2009,220,192,194,4,0,7,146,45,2046,12,48,114,1494,364,14,5551952184,443975118,2532.0,316.0,5042.0,1352.0,0.0,0.0,0.0,0.0,0.0,9604.0,0.0,9604.0,0.0,10111.0,15419,12303,933,13503,10605,62080,611,20937,1406,20503,0.0,174,0,7.996738863844653,4578.0,5042.0,206,0,35423,10111.0,25259.0,59.57,20720.0,8.5,1.15
Odisha,2010,30,30,16,0,0,0,30,0,2050,26,34,88,1574,318,10,2233321766,622067312,2638.0,208.0,5254.0,1618.0,0.0,0.0,0.0,0.0,0.0,12455.0,0.0,12455.0,0.0,10249.0,16162,16173,906,15911,9313,69323,879,28848,1713,29248,0.0,148,0,27.85390450540211,4688.0,5254.0,16,0,44104,10249.0,26134.0,3.46,22407.33,7.22,1.0
Puducherry,2001,6,4,35,3,1,2,0,0,18,6,4,4,2,2,0,20878734,8843518,50.0,6.0,568.0,274.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,1.0,323.0,207,187,93,7929,22,204,45,355,184,345,0.0,14,0,42.35658158200588,68.0,568.0,44,0,469,322.0,849.0,0.0,849.0,77.78,1.5
Puducherry,2002,0,0,0,0,0,0,0,0,12,2,0,6,4,0,0,27991888,9794854,62.0,4.0,516.0,104.0,0.0,0.0,0.0,0.0,0.0,620.0,236.0,384.0,1.0,323.0,258,230,77,7928,34,281,31,400,142,374,0.0,8,0,34.99175904104789,74.0,516.0,0,0,581,322.0,848.0,-0.12,848.5,66.67,0.0
Puducherry,2003,5,5,26,0,0,0,0,0,4,2,0,0,2,0,0,40735140,11372848,60.0,10.0,590.0,130.0,0.0,0.0,0.0,0.0,0.0,204.0,134.0,70.0,1.0,354.0,228,197,47,7933,49,344,17,360,119,359,0.0,2,0,27.919010466147903,64.0,590.0,26,0,541,353.0,887.0,4.6,861.33,50.0,1.0
Puducherry,2004,3,3,14,0,0,0,0,0,8,0,0,8,0,0,0,29934996,15968652,50.0,4.0,644.0,366.0,0.0,1.0,0.0,0.0,0.0,520.0,0.0,520.0,1.0,357.0,215,197,44,7968,47,379,12,330,70,317,1.0,8,0,53.34442670378176,58.0,645.0,14,0,501,356.0,921.0,3.83,885.33,100.0,1.0
Puducherry,2005,3,3,38,0,0,0,0,0,12,2,0,4,6,0,0,39309230,29442268,38.0,6.0,470.0,286.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,341.0,1.0,335.0,234,206,64,7941,67,418,10,341,87,318,0.0,6,0,74.89912165666944,50.0,470.0,38,0,511,334.0,757.0,-17.81,855.0,50.0,1.0
Puducherry,2006,3,3,45,9,0,1,3,0,18,4,2,10,2,0,0,56992018,44514740,60.0,6.0,640.0,244.0,2.0,0.0,0.0,0.0,0.0,542.0,0.0,542.0,0.0,340.0,288,258,65,7940,88,543,7,476,124,444,2.0,16,0,78.10697280450746,78.0,642.0,72,0,699,340.0,1011.0,33.55,896.33,88.89,1.0
